Name,wals_code,iso_code,glottocode,latitude,longitude,genus,family,1A,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
Sanuma,snm,xsu,sanu1240,4.5,-64.66666667,Yanomam,Yanomam,1 Small,3 Large (7-14),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,3 No velar nasal,1 Contrast present,1 None,2 Moderately complex,1 No tones,6 Penultimate,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,1 All present,1 None,1 Exclusively concatenative,1 Monoexponential case,3 4-5 categories per word,1 Head marking,2 Dependent marking,5 Inconsistent or other,1 Little affixation,,1 No case marking,1 No subject person/number marking,,,,7 Plural word,,7 Person stem + pronominal plural affix,,,,5 Inclusive/exclusive,1 No person marking,3 Three-way contrast,,,6 No gender distinctions,1 No politeness distinction,,,2 No person marking,2 2 cases,3 Additive-quantitatively asymmetrical,6 Postpositional clitics,,,,2 Optional,,4 No possessive affixes,2 Absent,2 Two classes,6 Highly differentiated,,8 No action nominals,,3 Both expressed by juxtaposition,2 No grammatical marking,"2 Present, 2-3 remoteness distinctions",2 No inflectional future,4 No perfect,5 No tense-aspect inflection,5 No second-person imperatives,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,3 Other,3 No overlap,3 Direct and indirect,6 Mixed,4 None,1 None,1 SOV,1 SV,1 OV,3 XOV,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,,7 Mixed,2 Adjective-Degree word,6 No question particle,2 Not initial interrogative phrase,2 Final subordinator word,1 OV and Postpositions,5 Other,2 OV and NAdj,4 Ergative - absolutive,4 Ergative - absolutive,1 Neutral,1 Obligatory pronouns in subject position,1 No person marking,1 No person marking,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,2 Distinct from reflexive,1 Present,2 Oblique patient,8 No applicative construction,,2 Morphological but no compound,3 Negative auxiliary verb,3 Both,3 A/Cat,,6 Interrogative intonation only,,1 Verbal encoding,2 Identical,2 Possible,,2 Non-reduction,,,3 Deranked,3 Deranked,3 Deranked,,,,,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,1 VNeg,,,,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,4 Correlative or internally-headed,,,8 No SONegV,,,,,,4 Immed postverbal,,4 Internally-headed or correlative,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,1 No m in second person singular,2 m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
Sebei,seb,kpz,kups1238,1.333333333,34.58333333,Nilotic,Nilo-Saharan,1 Small,2 Average (5-6),2 Moderately low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,,,,,,,1 All present,1 None,,,,,,,,,,,,,,2 Plural suffix,,,,3 Definite affix,,,,,,,,,,,,,,,,,,,,2 Possessive suffixes,,,,,,,,,,,,,,,,,,,,,,,,3 VSO,2 VS,2 VO,,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,4 Demonstrative suffix,2 Noun-Numeral,,2 Adjective-Degree word,,,,4 VO and Prepositions,,4 VO and NAdj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seneca,snc,see,sene1264,42.5,-77.5,Northern Iroquoian,Iroquoian,1 Small,2 Average (5-6),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,,1 Contrast present,1 None,,1 No tones,1 No fixed stress,4 Right-oriented: One of the last three,5 Prominence,2 Iambic,1 All present,1 None,,,,,,,,,,,3 Three,2 Sex-based,2 Semantic,,,,,,,,,,,,,,,,,,,,,1 None,,1 Absent,,,,,,,,,,1 Grammatical marking,4 No past tense,1 Inflectional future exists,4 No perfect,,,,,,,,,,,4 None,1 None,7 No dominant order,3 No dominant order,3 No dominant order,6 No dominant order,,,,,,,,,,,5 Other,5 Other,5 Other,,,,,,,,,,,3 No antipassive,3 Benefactive and other; both bases,,,,,,,,1 Locational,1 Verbal encoding,1 Different,1 Impossible,,,,,,,,,2 Different,1 Identical,,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 No m in second person singular,1 No m in first person singular,3 Instrument and locative,,,,4 no antipassive,2 Farmer-foragers,,5 None (= no suppletive imperatives reported in the reference material)
Sentani,snt,set,nucl1632,-2.583333333,140.5833333,Sentani,Sentani,1 Small,3 Large (7-14),1 Low,2 In plosives alone,1 Other,1 None,1 No glottalized consonants,1 No laterals,3 No velar nasal,,1 None,,,1 No fixed stress,3 Right-edge: Ultimate or penultimate,3 Coda consonant,1 Trochaic,1 All present,1 None,,,,,,,2 Strongly suffixing,,1 No case marking,2 Syncretic,1 None,1 No gender,1 No gender,9 No plural,,4 Person-number stem,,,,3 No inclusive/exclusive,3 No inclusive/exclusive,,,2 Related for all demonstratives,6 No gender distinctions,1 No politeness distinction,,,2 No person marking,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,,,,1 Absent,,4 No possessive affixes,2 Absent,3 Three to five classes,,,,,2 Differentiation,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,2 Normal imperative + special negative,1 Maximal system,2 Inflectional optative absent,,3 Other,,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,,2 Adjective-Degree word,,2 Not initial interrogative phrase,,1 OV and Postpositions,,2 OV and NAdj,,,2 Accusative,,5 Both the A and P arguments,2 No zero realization,2 A precedes P,,,2 Absent,,,,,1 Negative affix,2 Asymmetric,1 A/Fin,,,,2 Nonverbal encoding,1 Different,2 Possible,,,,,,,,,,,,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,4 None,,,,4 No NegSOV,,,11 NoSOVNeg,,20 MorphNeg,,,,,2 Prefix&NoDoubleNeg,,,,,,,,,,,,2 [Neg-V],,,3 [Neg-V],,,4 No SNegOV,5 SO[Neg-V],,,,4 None,,,1 No m in second person singular,1 No m in first person singular,,,,,,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
Shiriana,shi,shb,nina1238,3.5,-62.83333333,Yanomam,Yanomam,1 Small,2 Average (5-6),2 Moderately low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,1 No laterals,,,1 None,2 Moderately complex,1 No tones,7 Ultimate,8 Fixed stress (no weight-sensitivity),5 Prominence,2 Iambic,1 All present,1 None,,,,,,,2 Strongly suffixing,,,,,,,7 Plural word,,,,,,,,,,,,,,,,,,1 Case suffixes,,,,,,2 Possessive suffixes,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,1 Numeral-Noun,,,2 Final,1 Initial interrogative phrase,2 Final subordinator word,1 OV and Postpositions,,2 OV and NAdj,,,,,,,,,,,,,,,,,,,1 Question particle,,,,,,,,,,,,,,,,,,,,,,,,,,,1 VNeg,,,,4 No NegSOV,,,1 Word&NoDoubleNeg,,8 SOVNeg,,,,,8 No SONegV,,,,,,4 Immed postverbal,,,,,,4 None,,,2 VNeg,,,4 No SNegOV,4 SOVNeg,,,,4 None,,,,,,,,,,,,
Suena,sue,sue,suen1241,-7.75,147.55,Binanderean,Trans-New Guinea,1 Small,2 Average (5-6),2 Moderately low,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,1 No laterals,3 No velar nasal,2 Contrast absent,1 None,1 Simple,2 Simple tone system,,,,,1 All present,1 None,,,,4 No marking,2 Dependent marking,5 Inconsistent or other,2 Strongly suffixing,,2 Core cases only,2 Syncretic,1 None,1 No gender,1 No gender,,"2 Only human nouns, optional",7 Person stem + pronominal plural affix,,,,5 Inclusive/exclusive,5 Inclusive/exclusive,,,,6 No gender distinctions,2 Binary politeness distinction,,1 Identical,2 No person marking,4 4 cases,3 Additive-quantitatively asymmetrical,1 Case suffixes,,,,1 Absent,,4 No possessive affixes,2 Absent,1 No possessive classification,,,,,1 Identity,2 No grammatical marking,"2 Present, 2-3 remoteness distinctions",1 Inflectional future exists,4 No perfect,2 Tense-aspect suffixes,1 Second singular and second plural,,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,,,2 Indirect only,4 Separate particle,1 Tense,1 None,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,,6 No question particle,2 Not initial interrogative phrase,1 Initial subordinator word,1 OV and Postpositions,,2 OV and NAdj,4 Ergative - absolutive,1 Neutral,2 Accusative,5 Optional pronouns in subject position,2 Only the A argument,2 No zero realization,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,,2 Absent,3 No antipassive,8 No applicative construction,,,,3 Both,1 A/Fin,,2 Interrogative verb morphology,,,,,,,,1 Subject is left implicit,,,,,,,,,,,,,,,,,,,4 None,,,,,,,11 NoSOVNeg,,21 Other,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,14 Other NegV,,,,4 None,,,,,5 No applicative construction,,2 Non-zero marking,,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
Tetun,ttn,tet,tetu1245,-9,126,Central Malayo-Polynesian,Austronesian,1 Small,2 Average (5-6),2 Moderately low,2 In plosives alone,4 Missing /g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,3 Complex,1 No tones,,,,,1 All present,1 None,,,,,,,1 Little affixation,,,,,,,7 Plural word,"4 All nouns, always optional",,,1 Definite word distinct from demonstrative,2 Indefinite word same as 'one',,,,,,,2 Binary politeness distinction,,,,,,9 No case affixes or adpositional clitics,,,2 Marked by reduplication,2 Optional,,4 No possessive affixes,,,,,,,1 Identity,,,,,5 No tense-aspect inflection,5 No second-person imperatives,2 Normal imperative + special negative,,,,,,,,,,2 SVO,1 SV,2 VO,1 VOX,2 Prepositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,2 Adjective-Degree word,2 Final,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,,,,,,,,4 Mixed,,,,,,,2 Negative particle,,,1 Predicate negation also present,1 Question particle,,,,,,,,2 Subject is expressed overtly,,,,,,,,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,,2 SNegVO,,,,1 Word&NoDoubleNeg,,,,,,4 No SVONeg,3 Immed preverbal,,,,2 SNegVO,,1 NegV,,,1 NegV,,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,
Tigak,tgk,tgc,tiga1245,-2.716666667,150.8,Oceanic,Austronesian,1 Small,2 Average (5-6),2 Moderately low,2 In plosives alone,1 Other,1 None,1 No glottalized consonants,"5 No /l/, but lateral obstruents",,,1 None,2 Moderately complex,1 No tones,2 Initial,8 Fixed stress (no weight-sensitivity),1 No weight,5 No rhythmic stress,1 All present,1 None,,,,,,,1 Little affixation,1 Productive full and partial reduplication,,,,,,7 Plural word,,,,1 Definite word distinct from demonstrative,1 Indefinite word distinct from 'one',,,,,,6 No gender distinctions,,,,3 Pronouns only,,,9 No case affixes or adpositional clitics,1 Identity,,,,,2 Possessive suffixes,,,,,,1 'And' different from 'with',,,,,,5 No tense-aspect inflection,,,,,,,,,,,,2 SVO,1 SV,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,1 Numeral-Noun,1 Noun-Relative clause,2 Adjective-Degree word,2 Final,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,,,2 Accusative,4 Subject pronouns in different position,3 Only the P argument,1 No person marking,1 A and P do not or do not both occur on the verb,,,2 Absent,,,,4 Both,"4 Negative word, unclear if verb or particle",,,,1 Question particle,5 'Have',1 Verbal encoding,1 Different,2 Possible,,,,,,,,,,,,,,,,,,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,,2 SNegVO,,,,1 Word&NoDoubleNeg,,,,,,4 No SVONeg,3 Immed preverbal,,,,2 SNegVO,,1 NegV,,,1 NegV,,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,
Toaripi,toa,tqo,toar1246,-8.333333333,146.25,Eleman Proper,Eleman,1 Small,2 Average (5-6),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,1 Simple,1 No tones,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Identical,2 Different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Usan,usa,wnu,usan1239,-4.833333333,145.1666667,Madang,Trans-New Guinea,1 Small,2 Average (5-6),2 Moderately low,2 In plosives alone,1 Other,1 None,1 No glottalized consonants,1 No laterals,3 No velar nasal,2 Contrast absent,1 None,2 Moderately complex,1 No tones,1 No fixed stress,7 Not predictable,6 Lexical stress,,1 All present,1 None,,,,1 Head marking,1 Head marking,1 Head-marking,,,1 No case marking,2 Syncretic,1 None,1 No gender,1 No gender,,1 No nominal plural,4 Person-number stem,,2 Demonstrative word used as definite article,,3 No inclusive/exclusive,3 No inclusive/exclusive,,,1 Unrelated,6 No gender distinctions,,2 Generic-noun-based,2 Differentiated,3 Pronouns only,9 Exclusively borderline case-marking,3 Additive-quantitatively asymmetrical,,,8 Various,,,,,,,,,,1 'And' different from 'with',1 Identity,,,,,2 Tense-aspect suffixes,,,,2 Inflectional optative absent,1 Affixes on verbs,2 Affixes on verbs,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,1 Tense,"3 Singular-plural pairs, suppletion",1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,1 Degree word-Adjective,6 No question particle,2 Not initial interrogative phrase,,1 OV and Postpositions,,2 OV and NAdj,1 Neutral,1 Neutral,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,3 P precedes A,3 Secondary-object construction,,2 Absent,3 No antipassive,1 Benefactive object; both bases,,2 Morphological but no compound,2 Negative particle,3 Both,4 A/Fin and A/NonReal,,6 Interrogative intonation only,3 Topic,2 Nonverbal encoding,2 Identical,2 Possible,,2 Non-reduction,2 Non-reduction,,,,,,,,,,,,,"2 M-T pronouns, paradigmatic",1 No N-M pronouns,,,,,,4 None,,,,4 No NegSOV,,,11 NoSOVNeg,,7 SONegV,,,,,1 Word&NoDoubleNeg,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,,,4 No SNegOV,3 SONegV,,,,4 None,,,1 No m in second person singular,2 m in first person singular,4 No other roles (= Only benefactive),,2 Non-zero marking,,4 no antipassive,,,5 None (= no suppletive imperatives reported in the reference material)
Warao,wra,wba,wara1303,9.333333333,-61.66666667,Warao,Warao,1 Small,2 Average (5-6),2 Moderately low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"3 Laterals, but no /l/, no obstruent laterals",3 No velar nasal,1 Contrast present,1 None,1 Simple,1 No tones,6 Penultimate,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,1 All present,1 None,7 Isolating/concatenative,1 Monoexponential case,3 4-5 categories per word,2 Dependent marking,5 Other,5 Inconsistent or other,3 Weakly suffixing,,2 Core cases only,1 No subject person/number marking,1 None,1 No gender,1 No gender,2 Plural suffix,,4 Person-number stem,,,,3 No inclusive/exclusive,1 No person marking,3 Three-way contrast,2 Different stem,4 Related to non-remote demonstratives,6 No gender distinctions,1 No politeness distinction,4 Mixed,1 Identical,2 No person marking,5 5 cases,3 Additive-quantitatively asymmetrical,,2 Differentiation,"3 First, two, three",1 No distributive numerals,,,1 Possessive prefixes,2 Absent,1 No possessive classification,6 Highly differentiated,,5 Other,,3 Both expressed by juxtaposition,2 No grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,4 No perfect,2 Tense-aspect suffixes,1 Second singular and second plural,1 Normal imperative + normal negative,,2 Inflectional optative absent,1 Affixes on verbs,2 Affixes on verbs,3 No overlap,2 Indirect only,2 Verbal affix or clitic,4 None,1 None,,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,2 Noun-Adjective,1 Demonstrative-Noun,2 Noun-Numeral,,2 Adjective-Degree word,6 No question particle,1 Initial interrogative phrase,,1 OV and Postpositions,,2 OV and NAdj,1 Neutral,2 Nominative - accusative (standard),2 Accusative,,3 Only the P argument,1 No person marking,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,4 Identical to reflexive,1 Present,3 No antipassive,8 No applicative construction,,2 Morphological but no compound,1 Negative affix,2 Asymmetric,1 A/Fin,,2 Interrogative verb morphology,,,,,,2 Non-reduction,5 Not possible,1 Subject is left implicit,3 Deranked,3 Deranked,1 Balanced,1 Balanced,2 Different,2 Different,3 Pure vigesimal,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,2 [V-Neg],,,,,,,,,20 MorphNeg,,,,,,,,,,,,,,,,,4 None,,,4 [V-Neg],,,,21 SV&OV&[V-Neg],,,,4 None,,,1 No m in second person singular,2 m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
Waris,wrs,wrs,wari1266,-3.166666667,141,Border,Border,1 Small,3 Large (7-14),1 Low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Absent,1 No possessive classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 None reported,
Wik Munkan,wmu,wim,wikm1247,-13.91666667,141.75,Pama-Nyungan,Australian,1 Small,2 Average (5-6),2 Moderately low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,1 No tones,,,,,3 No fricatives,1 None,,,,,,,2 Strongly suffixing,1 Productive full and partial reduplication,,,,,,,,,,,,,,,,,,,1 Interrogative-based,,,,,1 Case suffixes,,,,,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,,,2 Not initial interrogative phrase,,,,2 OV and NAdj,,,,,,,,,,,,,,,2 Negative particle,,,,,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,4 None,,,,,,,11 NoSOVNeg,,21 Other,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,14 Other NegV,,,,4 None,,2 Inclusive and exclusive differentiated,,,,,,,,,,
Yagaria,ygr,ygr,yaga1260,-6.333333333,145.4166667,Eastern Highlands,Trans-New Guinea,1 Small,2 Average (5-6),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,1 None,3 Implosives only,"3 Laterals, but no /l/, no obstruent laterals",,,1 None,3 Complex,2 Simple tone system,,,,,1 All present,1 None,,,,,,,4 Equal prefixing and suffixing,,,,,,,8 Plural clitic,,,,"4 No definite, but indefinite article",2 Indefinite word same as 'one',,,3 Three-way contrast,2 Different stem,,,,,,,,,6 Postpositional clitics,,,,,,3 Prefixes and suffixes,,,,,,,,1 Grammatical marking,4 No past tense,1 Inflectional future exists,3 Other perfect,4 Mixed type,,,,,,,,,,,,1 SOV,1 SV,1 OV,3 XOV,1 Postpositions,1 Genitive-Noun,1 Adjective-Noun,,2 Noun-Numeral,2 Relative clause-Noun,,2 Final,2 Not initial interrogative phrase,5 Mixed,1 OV and Postpositions,1 OV and RelN,1 OV and AdjN,,,,2 Subject affixes on verb,,,,,,,,,,,1 Negative affix,,,,1 Question particle,,2 Nonverbal encoding,2 Identical,2 Possible,,4 Gap,,,,,,,1 Identical,1 Identical,,,,,,,,,,,,,4 None,1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,11 NoSOVNeg,,20 MorphNeg,4 Double-headed as nondominant type,,,,2 Prefix&NoDoubleNeg,,,,,,,,,,,,2 [Neg-V],,,3 [Neg-V],,,4 No SNegOV,5 SO[Neg-V],,,,4 None,,,,,,,,,,3 Full-fledged farmers,,
